XCoord;YCoord;NR;ADRESSE;TIEFE_M;GOK;AUFNDATUM;HERKUNFT;PHI;LAMBDA
1720363,812;5955200,02;847;Herdergasse 10;2;380;31.12.1899;Stadt Graz - Stadtvermessung;47,080357;15,454291
1721081,391;5955209,575;890;Födranspergweg 10-Nordost (Föd/1);2;376,200012;31.12.1899;Stadt Graz - Stadtvermessung;47,080414;15,460737
1721414,232;5955214,775;4417;LKH Neurochirurgü Zubau;14;387,200012;15.10.1991;Stadt Graz - Stadtvermessung;47,080444;15,463727
1717997,309;5955177,348;1013;Körösistr.30;0,6;351,200012;31.12.1899;Stadt Graz - Stadtvermessung;47,080215;15,433032
1718781,14;5955186,39;1084;Peinlichgasse 13 (P13);1,5;355,799988;31.12.1899;Stadt Graz - Stadtvermessung;47,080273;15,440074
1721997,54;5955224,222;4329;LKHG/B2 Parkplatz Stiftingtalstr.;20;376,399994;24.04.1989;Stadt Graz - Stadtvermessung;47,080505;15,468967
1718323,753;5955189,945;958;Muchargasse 18/20 (M18);0,4;352,100006;31.12.1899;Stadt Graz - Stadtvermessung;47,080296;15,435965
1718671,698;5955193,954;945;Frankstraße 2-Ostseite (F2-4);4,5;354,899994;31.12.1899;Stadt Graz - Stadtvermessung;47,080318;15,439091
1719270,869;5955200,826;436;Humboldtstraße 35/Körblergasse 15 (H35/2);5;361,100006;31.12.1899;Stadt Graz - Stadtvermessung;47,08036;15,444473
1718401,851;5955192,317;1056;Laimburggasse 22 (L22);2,4;352,899994;31.12.1899;Stadt Graz - Stadtvermessung;47,080307;15,436666
1721005,613;5955221,958;4010;Födranspergweg 6-Nord (Fö);2,2;370,600006;31.12.1899;Stadt Graz - Stadtvermessung;47,08049;15,460056
1717993,046;5955190,533;1014;Körösistr.32;0,6;351,399994;31.12.1899;Stadt Graz - Stadtvermessung;47,080299;15,432994
1721414,069;5955229,477;4416;LKH Neurochirurgie Zubau;14;387,100006;30.09.1991;Stadt Graz - Stadtvermessung;47,080536;15,463726
1716981,577;5955180,23;275;Wiener-Str.52;2,5;352,700012;31.12.1899;Stadt Graz - Stadtvermessung;47,080235;15,423908
1720364,643;5954853,012;630;Schubertstraße 28-Südost (S28/2);2;370,799988;31.12.1899;Stadt Graz - Stadtvermessung;47,078232;15,454299
1719724,721;5952930,058;3603;Dietrichsteinplatz 8 (S4);1,3;354,299988;31.12.1899;Stadt Graz - Stadtvermessung;47,066467;15,44855
1719771,159;5952932,056;3602;Schörgelg. 3;1,7;354,200012;31.12.1899;Stadt Graz - Stadtvermessung;47,066479;15,448967
1717213,774;5952905,533;1740;Josef-Huber-G.8/10-gegenüber(JH5);1,5;349,899994;31.12.1899;Stadt Graz - Stadtvermessung;47,066319;15,425994
1720753,306;5952946,112;3982;Naglerg. 75;2,95;362,799988;31.12.1899;Stadt Graz - Stadtvermessung;47,066566;15,45779
1717808,78;5952915,396;1905;Griesplatz32;0,6;347,899994;31.12.1899;Stadt Graz - Stadtvermessung;47,06638;15,431339
1718065,65;5952918,371;1900;Brückenkopfg.3;1,3;348,899994;31.12.1899;Stadt Graz - Stadtvermessung;47,066395;15,433646
1719556,577;5952935,493;3559;Dietrichsteinpl. 2;2;354,299988;31.12.1899;Stadt Graz - Stadtvermessung;47,066502;15,44704
1720864,784;5952950,306;3983;Friedrich-Hebbel-G. 8;2,3;363,600006;31.12.1899;Stadt Graz - Stadtvermessung;47,066593;15,458792
1718038,526;5952919,528;1902;Brückenkopfg.5;2;348,700012;31.12.1899;Stadt Graz - Stadtvermessung;47,066402;15,433403
1719630,689;5952939,278;3585;Dietrichsteinpl. 4;2,1;354,399994;31.12.1899;Stadt Graz - Stadtvermessung;47,066525;15,447705
1720581,784;5952951,529;3969;Krenng. 7-Süd (K7/III);15;360,899994;31.12.1899;Stadt Graz - Stadtvermessung;47,066601;15,456249
1717194,028;5952914,123;1741;Josef-Huber-G.10;2,2;350;31.12.1899;Stadt Graz - Stadtvermessung;47,066372;15,425817
1718541,502;5952929,744;1550;Radetzkystr. 12;3,35;350,200012;31.12.1899;Stadt Graz - Stadtvermessung;47,066467;15,437921
1717651,31;5952922,388;1942;Albert-Schweitzer-G.4(45);1,08;348,700012;31.12.1899;Stadt Graz - Stadtvermessung;47,066422;15,429924
1717917,704;5952925,479;1903;Brückenkopfg.9;2,1;347,700012;31.12.1899;Stadt Graz - Stadtvermessung;47,066441;15,432318
1717996,973;5953448,283;1818;Belgierg.7/9-Str.Mitte(11);3;349,100006;31.12.1899;Stadt Graz - Stadtvermessung;47,069637;15,433029
1717469,424;5953443,629;1787;Kernstockg.19/21-Süd(K15);1,42;349,799988;31.12.1899;Stadt Graz - Stadtvermessung;47,069611;15,42829
1718012,64;5953449,935;1817;Belgierg.8;2,3;349,100006;31.12.1899;Stadt Graz - Stadtvermessung;47,069649;15,43317
1717834,283;5953449,338;1800;Kernstockg.2/Platz-d-freiw-Schützen(17);2,3;349,700012;31.12.1899;Stadt Graz - Stadtvermessung;47,069645;15,431568
1718720,832;5953459,574;1525;Landhaus-Ost(BIII);1,5;350,200012;31.12.1899;Stadt Graz - Stadtvermessung;47,069706;15,439532
1717737,552;5953449,686;1794;Kernstockg.3/5/Grenadierg.(K5);1,4;350,399994;31.12.1899;Stadt Graz - Stadtvermessung;47,069649;15,430699
1720032,041;5953476,018;3663;Garteng. 25;3,5;362,299988;31.12.1899;Stadt Graz - Stadtvermessung;47,069809;15,451311
1720840,932;5953485,157;4063;Merang. 80;2;364;31.12.1899;Stadt Graz - Stadtvermessung;47,069862;15,458577
1717797,764;5953451,855;1798;Kernstockg.1/3/Vorbeckg.(19);2,65;350;31.12.1899;Stadt Graz - Stadtvermessung;47,06966;15,43124
1717819,012;5953452,101;1799;Kernstockg.1/2(18);3,24;349,899994;31.12.1899;Stadt Graz - Stadtvermessung;47,06966;15,431431
1719615,55;5954573,964;765;Göthestraße 43 (G43);2,2;365,200012;31.12.1899;Stadt Graz - Stadtvermessung;47,076527;15,447569
1720043,93;5954578,834;622;Schubertstraße 6a (L5/2);1,7;365,799988;31.12.1899;Stadt Graz - Stadtvermessung;47,076557;15,451418
1719530,095;5954574,461;725;Harrachgasse 16 (H16);2;364,899994;31.12.1899;Stadt Graz - Stadtvermessung;47,07653;15,446801
1720753,694;5954588,327;538;Elisabethstraße 63-Straßenmitte (EB11);4,3;367,299988;31.12.1899;Stadt Graz - Stadtvermessung;47,076614;15,457793
1717453,717;5954560,827;237;Josefig.42(J2);0,9;351,799988;31.12.1899;Stadt Graz - Stadtvermessung;47,076447;15,428149
1717586,785;5954562,375;1088;Lendplatz31;1,8;351,299988;31.12.1899;Stadt Graz - Stadtvermessung;47,076454;15,429344
1719295,924;5954582,079;411;Glacisstraße 9-Süd (11);2,7;365,100006;31.12.1899;Stadt Graz - Stadtvermessung;47,076576;15,444698
1720306,282;5954593,569;583;Leechgasse/Strassoldogasse (L1);4,4;366,899994;31.12.1899;Stadt Graz - Stadtvermessung;47,076645;15,453774
1720971,068;5954601,065;877;Seebachergasse/Tegetthoffplatz-Mitte (S2);3;368,899994;01.01.1991;Stadt Graz - Stadtvermessung;47,076691;15,459746
1720336,608;5954595,383;585;Leechgasse 28 (L28);3,8;367;31.12.1899;Stadt Graz - Stadtvermessung;47,076656;15,454046
1720782,725;5954600,417;539;Elisabethstraße 65-Straßenmitte (EB12);5,5;367,5;31.12.1899;Stadt Graz - Stadtvermessung;47,076687;15,458055
1717551,841;5954567,85;4486;Lendplatz;1,8;351,5;16.09.2000;Stadt Graz - Stadtvermessung;47,076488;15,42903
1719558,909;5954592,433;726;Harrachgasse 18 (H18);2,3;365,100006;31.12.1899;Stadt Graz - Stadtvermessung;47,076637;15,447061
1720761,243;5954607,527;845;Hartenaugasse/Elisabethstraße (H1);4,2;367,299988;31.12.1899;Stadt Graz - Stadtvermessung;47,076733;15,457861
1717525,994;5954571,961;271;Lendplatz 21;1,3;351,600006;31.12.1899;Stadt Graz - Stadtvermessung;47,076515;15,428799
1717920,195;5954579,479;252;Lendkai 63-Südseite;10;351;31.12.1899;Stadt Graz - Stadtvermessung;47,076561;15,43234
1719288,881;5954595,232;410;Glacisstraße 9-Mitte (G9);3,1;365;31.12.1899;Stadt Graz - Stadtvermessung;47,076656;15,444634
1720021,064;5954605,041;621;Schubertstraße 6 (L5/1);3,1;365,899994;31.12.1899;Stadt Graz - Stadtvermessung;47,076717;15,451212
1720332,062;5954608,564;584;Leechgasse 28-Straßenmitte (L2);4,4;367;31.12.1899;Stadt Graz - Stadtvermessung;47,076736;15,454006
1720516,974;5954444,507;554;Elisabethstraße 52-West (E50/2);3,2;365,5;31.12.1899;Stadt Graz - Stadtvermessung;47,075733;15,455667
1719819,657;5954438,077;781;Zinzendorfgasse 28/Hugo-Wolf-Gasse 2 (Z/H);2;365,200012;31.12.1899;Stadt Graz - Stadtvermessung;47,075695;15,449403
1720497,47;5954445,757;552;Elisabethstraße 50-Nordost (E50/4);2,6;365,399994;31.12.1899;Stadt Graz - Stadtvermessung;47,075741;15,455492
1713848,796;5954369,607;2328;Georgig. 85-innen (G85-89/4);2,1;367,299988;31.12.1899;Stadt Graz - Stadtvermessung;47,075275;15,395765
1719964,58;5954441,194;786;Beethovenstraße 3 (B3);3,5;365,5;31.12.1899;Stadt Graz - Stadtvermessung;47,075714;15,450705
1720421,366;5954447,838;529;Elisabethstraße 51/53-Straßenmitte (E2);3,65;365;31.12.1899;Stadt Graz - Stadtvermessung;47,075752;15,454808
1720640,03;5954450,306;558;Engelgasse 5-Nordost (E3/6);1,7;366,600006;31.12.1899;Stadt Graz - Stadtvermessung;47,075768;15,456773
1715692,754;5963328,284;2526;Schirmleitenstr. 2-südl./St.Veiterstr. (St.V.);0;480;31.12.1899;Stadt Graz - Stadtvermessung;47,130054;15,412331
1715726,322;5963343,4;4607;Schirmleitenstrasse 2;1,4;481;08.11.2003;Stadt Graz - Stadtvermessung;47,130146;15,412632
1714713,761;5963481,466;2508;Untere Schirmleiten 45 (US45);0;440;31.12.1899;Stadt Graz - Stadtvermessung;47,130993;15,403536
1715621,722;5963504,06;4615;Schirmleitenstrasse 12;2,5;492;08.12.2003;Stadt Graz - Stadtvermessung;47,13113;15,411693
1714085,534;5963501,889;2525;Rannachstr. 132-nordwestl.-Süd (R87);0;520;31.12.1899;Stadt Graz - Stadtvermessung;47,131115;15,397892
1714080,833;5963526,853;2524;Rannachstr. 132-nordwestl. (RIc);0;520;31.12.1899;Stadt Graz - Stadtvermessung;47,131268;15,39785
1714076,185;5963547,403;2523;Rannachstr. 132-nordwestl. (RIb);0;520;31.12.1899;Stadt Graz - Stadtvermessung;47,131393;15,397808
1714068,621;5963566,446;2522;Rannachstr. 132- nordwestl.-Nord (RIa);0;520;31.12.1899;Stadt Graz - Stadtvermessung;47,131512;15,39774
1714050,312;5963625,099;2521;Rannachstr./Schirmleitenstr. 115-nordwestl. (RI;0;520;31.12.1899;Stadt Graz - Stadtvermessung;47,13187;15,397576
1714044,215;5963644,16;2520;Rannachstr./Schirmleitenstr. 115-nordwestl. (RI;0;520;31.12.1899;Stadt Graz - Stadtvermessung;47,131985;15,397521
1715451,099;5963663,937;4605;Schirmleitenstrasse 36;2,8;504;08.12.2003;Stadt Graz - Stadtvermessung;47,132107;15,410159
1715538,95;5963679,699;4604;Schirmleitenstrasse 30;1,4;502;08.12.2003;Stadt Graz - Stadtvermessung;47,132202;15,410949
1714030,518;5963685,207;2519;Rannachstr./Schirmleitenstr. 111-nordwestl. (RI;0;520;31.12.1899;Stadt Graz - Stadtvermessung;47,132236;15,397398
1714050,563;5963726,66;2518;Rannachstr./Schirmleitenstr. (R/S);0;520;31.12.1899;Stadt Graz - Stadtvermessung;47,132488;15,397578
1714103,132;5963747,9;2517;Schirmleitenstr .115-nördl.-Süd (SI);0;517;31.12.1899;Stadt Graz - Stadtvermessung;47,132618;15,39805
1714114,692;5963762,758;2516;Schirmleitenstr. 115-nördl.-Mitte (SIIa);0;517;31.12.1899;Stadt Graz - Stadtvermessung;47,13271;15,398154
1714112,979;5963783,343;2515;Schirmleitenstr. 115-nördl.-Nord (SIIb);0;517;31.12.1899;Stadt Graz - Stadtvermessung;47,132835;15,398139
1714159,932;5963906,075;2512;Schirmleitenstr. 95-südwestlich-gegenüber (SI;0;505;31.12.1899;Stadt Graz - Stadtvermessung;47,133587;15,398561
1714213,74;5963946,464;2511;Schirmleitenstr. 95-westlich-gegenüber (SIV);0;500;31.12.1899;Stadt Graz - Stadtvermessung;47,133835;15,399044
1714280,999;5963966,407;2510;Schirmleitenstr. 95-nordwestlich-gegenüber (SV;0;495;31.12.1899;Stadt Graz - Stadtvermessung;47,133953;15,399649
1714348,258;5963986,35;2514;Schirmleitenstr. 95-nordwestlich-str.seitig (SV;1,3;495;31.12.1899;Stadt Graz - Stadtvermessung;47,134075;15,400252
1714370,019;5964007,218;2513;Schirmleitenstr. 95-nordwestlich-str.seitig (SV;1,4;495;31.12.1899;Stadt Graz - Stadtvermessung;47,134205;15,400448
1720127,624;5955292,461;0;Heinrichstrasse 72;1,3;0;13.08.2010;Stadt Graz - Stadtvermessung;47,080921;15,452169
1720103,509;5955284,242;0;Heinrichstrasse 72;1,3;0;13.08.2010;Stadt Graz - Stadtvermessung;47,080872;15,451953
1720041,331;5955256,743;0;Heinrichstrasse;1,3;0;13.08.2010;Stadt Graz - Stadtvermessung;47,080704;15,451394
1720623,617;5955222,069;653;Lenaugasse 7/Schubertstraße 54 (L7);2,2;372,5;31.12.1899;Stadt Graz - Stadtvermessung;47,08049;15,456625
1721169,235;5955232,617;893;Hilmteichstraße 26 (H26);0;383,100006;01.01.1990;Stadt Graz - Stadtvermessung;47,080555;15,461526
1718377,114;5955202,324;960;Muchargasse 17/Laimburggasse 15 (L17);2,5;352,5;31.12.1899;Stadt Graz - Stadtvermessung;47,080368;15,436444
1719157,284;5955211,29;1068;Grillparzerstraße 8 (G8);0,9;360,100006;31.12.1899;Stadt Graz - Stadtvermessung;47,080425;15,443453
1719983,052;5955220,703;700;Heinrichstraße 51 (H51);1,4;369,200012;31.12.1899;Stadt Graz - Stadtvermessung;47,080482;15,450871
1717018,579;5955188,015;276;Wiener-Str. 48-Nordostseite (F66);14,5;352,5;31.12.1899;Stadt Graz - Stadtvermessung;47,08028;15,42424
1722014,204;5955971,423;4410;LKH Kinderklinik Zubau;15;397,5;08.07.1993;Stadt Graz - Stadtvermessung;47,085075;15,469117
1719128,278;5955944,738;450;Körblergasse 65 (K65);1,5;366,700012;31.12.1899;Stadt Graz - Stadtvermessung;47,084911;15,443192
1716329,68;5955922,534;183;Kalvariengürtel/Hackherg.-Kreuzungsmitte(KaHk3);0,9;354,600006;31.12.1899;Stadt Graz - Stadtvermessung;47,084774;15,418052
1717505,236;5955936,295;4185;Rottalgasse 15;2,6;351,899994;13.07.1997;Stadt Graz - Stadtvermessung;47,084858;15,428612
1719141,772;5955956,657;449;Körblergasse 72 (K72);1,45;367,299988;31.12.1899;Stadt Graz - Stadtvermessung;47,084984;15,443314
1716443,758;5955932,7;173;Austeing.33/35;2;354,299988;31.12.1899;Stadt Graz - Stadtvermessung;47,084839;15,419077
1716455,731;5955937,252;174;Austeing. 36;0,7;354,299988;31.12.1899;Stadt Graz - Stadtvermessung;47,084866;15,419184
1718474,118;5955960,752;4021;Grabenstraße 62/64 (G64/62);2,13;358,799988;31.12.1899;Stadt Graz - Stadtvermessung;47,085011;15,437316
1716357,569;5955944,921;182;Kalvariengürtel44-Strassenmitte(KaHk2);0,6;354,600006;31.12.1899;Stadt Graz - Stadtvermessung;47,084911;15,418303
1716486,409;5955946,436;176;Austeing. 34/Hof;0,9;354;31.12.1899;Stadt Graz - Stadtvermessung;47,084923;15,419459
1716991,074;5955952,354;327;Flosslendstr. 20 (Fl2);7,7;352,200012;31.12.1899;Stadt Graz - Stadtvermessung;47,084957;15,423993
1718037,497;5955964,531;4246;Vogelweiderstr. 14;1,3;353,700012;20.03.1999;Stadt Graz - Stadtvermessung;47,085033;15,433393
1719715,364;5955986,735;4008;Rosenberg/Hochbehälter (Bohrungen 1-5);0;402,100006;31.12.1899;Stadt Graz - Stadtvermessung;47,085167;15,448466
1716377,008;5955949,561;179;Kalvariengürtel53;0,7;354,700012;31.12.1899;Stadt Graz - Stadtvermessung;47,084942;15,418477
1717260,676;5955964,327;4112;Schwimmschulkai 96;3;351,799988;29.06.1995;Stadt Graz - Stadtvermessung;47,08503;15,426415
1716353,321;5955956,635;181;Kalvariengürtel44;0,9;354,5;31.12.1899;Stadt Graz - Stadtvermessung;47,084984;15,418264
1720128,605;5956001,723;4007;Rosenhain/Sonderkindergarten-Südost (2);4,8;413,700012;31.12.1899;Stadt Graz - Stadtvermessung;47,085258;15,452178
1714976,231;5955952,081;2682;Plabutscherstr.30-südöstl.;0,6;371;31.12.1899;Stadt Graz - Stadtvermessung;47,084957;15,405893
1716270,464;5955971,836;2551;Kalvarienberggürtel48-westl.(K48);1,1;354,700012;31.12.1899;Stadt Graz - Stadtvermessung;47,085075;15,41752
1717854,764;5953452,516;1844;Feuerbachg./Kernstockg./Belgierg.(15);1,8;349,5;31.12.1899;Stadt Graz - Stadtvermessung;47,069664;15,431752
1717605,066;5956355,106;29;Theodor-Körner-Str. 111 (T/C);3,5;355,600006;31.12.1899;Stadt Graz - Stadtvermessung;47,087421;15,429509
1717027,981;5956308,67;15;Kalvarienbergbrücke-Ost (Cl4);8,39;352,399994;31.12.1899;Stadt Graz - Stadtvermessung;47,087135;15,424325
1718003,761;5956361,203;48;Carneriegasse 5 (4);1,5;356;31.12.1899;Stadt Graz - Stadtvermessung;47,08746;15,43309
1717797,89;5956364,699;39;Vogelweiderstr. 38 (9);1,9;355;31.12.1899;Stadt Graz - Stadtvermessung;47,087479;15,431241
1718057,593;5956372,12;54;Carnerieg. 10 (20);2,35;356,700012;31.12.1899;Stadt Graz - Stadtvermessung;47,087524;15,433574
1715867,277;5956349,433;4705;Wienerstrase E;4,4;355,100006;04.12.2005;Stadt Graz - Stadtvermessung;47,087387;15,413898
1718144,916;5956376,072;4291;Willhelm Rabe Gasse/Grabenstr. 85;2;357,899994;07.08.1999;Stadt Graz - Stadtvermessung;47,087551;15,434359
1717943,773;5956376,685;47;Carnerieg. 9 (5);1,4;355,600006;31.12.1899;Stadt Graz - Stadtvermessung;47,087555;15,432551
1720525,847;5956410,634;4147;Schönbrunngasse 12 -gegenüber;2;398,200012;17.05.1997;Stadt Graz - Stadtvermessung;47,087761;15,455747
1717136,367;5956380,527;18;Grabengürtel 82 (67b/3Ba);7;354,899994;31.12.1899;Stadt Graz - Stadtvermessung;47,087578;15,425299
1718120,79;5956396,382;55;Carnerig. 10-Nordostseite (F);10;358,100006;31.12.1899;Stadt Graz - Stadtvermessung;47,087673;15,434142
1717899,863;5956395,294;46;Carnerieg. 11 (6);1,75;355,399994;31.12.1899;Stadt Graz - Stadtvermessung;47,087666;15,432157
1717838,28;5956396,051;41;Carnerieg. 13 (8);1,4;355;31.12.1899;Stadt Graz - Stadtvermessung;47,087673;15,431603
1718757,605;5956425,785;67;Körblergasse 111 (K/HK);1,4;368,100006;31.12.1899;Stadt Graz - Stadtvermessung;47,087852;15,439862
1725441,909;5956500,042;3333;Riesstr. 196- südl. (R196);0;458,700012;31.12.1899;Stadt Graz - Stadtvermessung;47,088306;15,499908
1717572,086;5956417,959;70;Theodor-Körner-Str. 115/ 113a (T111);2;355,799988;31.12.1899;Stadt Graz - Stadtvermessung;47,087807;15,429213
1720818,562;5956455,112;73;Maria- Troster- Str. 14;1;385,5;31.12.1899;Stadt Graz - Stadtvermessung;47,088032;15,458376
1715954,623;5956401,938;4707;Wienerstrasse E2;3,6;355,200012;18.09.2005;Stadt Graz - Stadtvermessung;47,087708;15,414682
1721166,076;5956463,429;75;Joseph- Marx- Str. 4;1,2;383,700012;31.12.1899;Stadt Graz - Stadtvermessung;47,088085;15,461498
1711169,493;5956347,013;4361;Thalerseestr. Thalwinkelbachbrücke;9,6;416,5;27.03.1981;Stadt Graz - Stadtvermessung;47,087372;15,371697
1717979,529;5956428,571;51;Carnerieg. 12 (D);8;356,5;31.12.1899;Stadt Graz - Stadtvermessung;47,087872;15,432873
1721098,463;5956465,611;74;Joseph- Marx- Str. 2;1;382,600006;31.12.1899;Stadt Graz - Stadtvermessung;47,088097;15,460891
1717784,352;5956432,191;38;Vogelweiderstr. 40 (C);8;355,399994;31.12.1899;Stadt Graz - Stadtvermessung;47,087894;15,431119
1715492,706;5956411,173;4358;Reinbacherweg 23 - Südost (ehem. Glasfabrik);25;366,100006;10.01.1995;Stadt Graz - Stadtvermessung;47,087765;15,410533
1718012,302;5954421,751;251;Lendkai45/47;4;350,200012;31.12.1899;Stadt Graz - Stadtvermessung;47,075596;15,433167
1719788,83;5954442,137;569;Zinzendorfgasse 26 (Z26);1,4;365,200012;01.01.1990;Stadt Graz - Stadtvermessung;47,075718;15,449126
1720140,996;5954446,136;793;Merangasse 3 (M3);2,3;365,700012;31.12.1899;Stadt Graz - Stadtvermessung;47,075745;15,45229
1716504,109;5954405,628;97;Babenbergerstr. 44 (B44);0;363;31.12.1899;Stadt Graz - Stadtvermessung;47,075497;15,419619
1720373,566;5954450,238;4223;Strassoldogasse/Elisabethstr. 51;1,8;365;12.10.1999;Stadt Graz - Stadtvermessung;47,075768;15,454379
1720976,775;5954457,037;468;Leonhardstraße 107 (L107);1,5;368,100006;31.12.1899;Stadt Graz - Stadtvermessung;47,075809;15,459798
1719801,805;5954448,166;571;Zinzendorfgasse 28 (Z28);1,8;365,299988;31.12.1899;Stadt Graz - Stadtvermessung;47,075756;15,449243
1720431,107;5954455,3;1074;Elisabethstraße 53-südlich (EB2);5;365,100006;31.12.1899;Stadt Graz - Stadtvermessung;47,075798;15,454896
1720443,217;5954459,848;530;Elisabethstraße 48/50-Straßenmitte (EB3);4,8;365,200012;31.12.1899;Stadt Graz - Stadtvermessung;47,075829;15,455005
1717446,621;5954426,945;203;Keplerstr. 35/37;1,2;351,600006;31.12.1899;Stadt Graz - Stadtvermessung;47,075626;15,428085
1720484,683;5954461,786;553;Elisabethstraße 50-Nord (E50/3);2,1;365,299988;31.12.1899;Stadt Graz - Stadtvermessung;47,07584;15,455377
1715119,036;5954402,474;4268;Alte Poststr./Bodenfeldgasse;3,5;366;19.06.1999;Stadt Graz - Stadtvermessung;47,075478;15,407176
1715008,223;5954402,624;4269;Bodenfeldgasse 13;2;366;19.06.1999;Stadt Graz - Stadtvermessung;47,075478;15,406181
1719788,785;5954458,31;570;Zinzendorfgasse 23 (Z23);1,6;365,299988;31.12.1899;Stadt Graz - Stadtvermessung;47,075817;15,449125
1720699,038;5954468,615;559;Dürergasse 6/innen (D6);1,7;367,200012;31.12.1899;Stadt Graz - Stadtvermessung;47,075882;15,457302
1720501,322;5954467,855;555;Elisabethstraße 52-Nordwest (E50/1);3,8;365,399994;31.12.1899;Stadt Graz - Stadtvermessung;47,075878;15,455526
1719952,893;5954463,116;785;Beethovenstraße 1 (B1);3,3;365,5;31.12.1899;Stadt Graz - Stadtvermessung;47,075848;15,4506
1720123,778;5954465,055;792;Merangasse 2 (M2);2,5;365,799988;31.12.1899;Stadt Graz - Stadtvermessung;47,075859;15,452135
1714417,754;5956930,734;3483;Dr.-Karl-Lüger-Str.9(KL9);1;372,200012;31.12.1899;Stadt Graz - Stadtvermessung;47,090942;15,400877
1715189,644;5956995,847;2668;Wienerstr. 227 (W227);0,2;359;31.12.1899;Stadt Graz - Stadtvermessung;47,091339;15,407811
1720865,876;5957061,572;4700;Unterer Plattenweg;2,6;394,399994;15.08.2005;Stadt Graz - Stadtvermessung;47,091743;15,458801
